WASP-33 b	2.8	1.603	1.21986967	0.02558	0	87.7	0.000221	2010	2020-07-13
HD 185269 A b	—	—	6.838	0.077	0.3	—	0.001638	2006	2019-12-13
HD 16141 A b	—	—	75.82	0.35	0.28	—	0.009749	2000	2019-12-13
HD 212301 A b	—	1.07	2.245715	0.036	0.0147	—	0.000683	2005	2019-12-13
GJ 1252 b	0.00658	0.10643	0.5182349	0.00916	—	85	—	2018	2019-12-13
HD 28254 A b	—	—	1116	2.15	0.81	—	0.038256	2009	2019-12-12
HD 142245 A b	—	—	1299	2.77	0.32	—	0.025297	2011	2019-12-12
HD 65216 A b	—	—	577.6	1.301	0.27	—	0.039942	2003	2019-12-12
HD 65216 A c	—	—	5370	5.75	0.17	—	—	2011	2019-12-12
HD 86081 A b	—	1.08	1.99809	0.039	0.0575	—	0.000429	2006	2019-12-12
Kepler-14 A b	8.4	1.136	6.790123	—	0.035	90	—	2011	2019-12-12
HD 46375 A b	—	1.02	3.02358	0.041	0.0524	—	0.001228	2000	2019-12-12
HD 114729 A b	—	—	1135	2.08	0.32	—	0.059429	2002	2019-12-12
Kepler-108 A c	—	0.734	190.323494	0.721	0.04	—	—	2014	2019-12-12
Kepler-108 A b	—	0.8529	49.18354	0.292	0.22	—	—	2014	2019-12-12
HD 220842 A b	—	—	218.47	0.74	0.404	—	—	2016	2019-12-12
HD 103774 A b	—	—	5.8881	0.07	0.09	—	—	2013	2019-12-12
HD 108341 A b	—	—	1129	2	0.85	—	—	2014	2019-12-12
omi UMa A b	—	—	1630	3.9	—	—	—	2012	2019-12-12
Kepler-333 A b	—	0.118	12.551158	0.087	—	—	—	2014	2019-12-12
Kepler-333 A c	—	0.099	24.08821	0.135	—	—	—	2014	2019-12-12
Kepler-504 A b	—	0.142	9.54927542	—	—	—	—	2016	2019-12-12
Kepler-132 A c	—	0.114	6.414914	0.068	—	—	—	2014	2019-12-12
Kepler-132 A d	—	0.138	18.010199	0.136	—	—	—	2014	2019-12-12
Kepler-132 A b	—	0.108	6.178196	0.067	—	—	—	2014	2019-12-12
Kepler-132 A e	—	0.105	110.2869374	—	—	—	—	2016	2019-12-12
HD 93385 A b	—	—	13.186	0.1116	0.15	—	0.002645	2011	2019-12-12
HD 93385 A c	—	—	46.025	0.257	0.24	—	0.00609	2011	2019-12-12
K2-22 A b	1.4	0.25	0.381071	0.0088	—	—	—	2015	2019-12-12
beta Pic b	12.7	1.65	8191	9.68	0.15	88.824	0.440415	2008	2019-12-11
EPIC 211939692.02	—	0.232	39.553	—	0.06	—	—	2019	2019-12-11
EPIC 211939692.01	—	0.232	26.8549	—	0.16	—	—	2019	2019-12-11
USco 1621A b	15	—	—	2880	—	—	—	2019	2019-12-11
USco 1556A b	14	—	—	3500	—	—	—	2019	2019-12-11
KMT-2019-BLG-0842 b	10.28	—	—	3.31	—	—	—	2019	2019-12-10
HIP 36985 b	—	—	8500	7	0.55	—	—	2019	2019-12-06
WD J0914+1914 b	—	—	—	0.07	—	—	—	2019	2019-12-05
WASP-6 b	0.503	1.224	3.361006	0.0421	0.054	88.47	0.000137	2008	2019-12-03
TCP J050742+244755 b	0.06	—	—	0.775	—	—	—	2018	2019-12-03
Kepler-154 g	—	0.9145	1250	—	0.15	—	—	2019	2019-12-03
G 9-40 b	0.016	0.18066	5.746007	0.0385	0	88.57	—	2019	2019-12-03
WASP-145 A b	0.89	0.9	—	0.0261	0	83.3	—	2018	2019-12-02
HD 4732 A c	—	—	2732	4.6	0.23	—	—	2013	2019-12-02
HD 4732 A b	—	—	360.2	1.19	0.13	—	—	2013	2019-12-02
Qatar-6 A b	0.668	1.062	3.506189	0.0423	0	86.01	—	2017	2019-12-02
WASP-8 c	—	—	4093	5.05	0	—	—	2014	2019-11-30
OGLE-2016-BLG-1227 b	0.79	—	—	3.4	—	—	—	2019	2019-11-28
HIP 41378 g	—	—	62.06	0.3227	0.06	—	—	2019	2019-11-27
beta Pic c	9.37	—	1238	2.72	0.248	97.86	—	2019	2019-11-27
Kepler-13 A b	7.95	2.042	1.763358762	—	—	85.084	—	2011	2019-11-27
WASP-91 b	1.34	1.03	2.798581	0.037	0	86.8	—	2017	2019-11-16
K2-25 b	—	0.307719	3.48456322	—	0.27	88.164	—	2015	2019-11-15
HD 118203 b	2.173	1.133	6.13498	0.07082	0.316	88.75	0.00079	2005	2019-11-14
AB Dor C b	13	—	—	0.58	—	—	—	2019	2019-11-14
TOI-677 b	1.236	1.179	11.2366	0.1038	0.435	87.63	—	2019	2019-11-14
HD 219134 c	0.01246	0.12624	6.7635	0.062	0	—	—	2015	2019-11-13
WISE 2150A b	34	—	—	341	—	—	—	2019	2019-11-13
HD 85628 A b	3.1	1.53	2.82406	0.047	0	86.7	—	2019	2019-11-13
WASP-122 b	1.401	1.792	1.7100567	0.03107	0	78.35	—	2015	2019-11-12
WASP-120 b	5.06	1.515	3.6112706	0.0522	0.059	82.29	—	2015	2019-11-12
NGTS-8 b	0.93	1.09	2.4997	0.035	0.01	86.9	—	2019	2019-11-11
NGTS-9 b	2.9	1.07	4.43527	0.058	0.06	84.1	—	2019	2019-11-11
ROXs 42B (AB) b	9	2.5	—	140	—	—	—	2013	2019-11-08
HD 106906 (AB) b	11	—	—	654	—	—	—	2013	2019-11-08
TOI-132 b	0.07183	0.306	2.1097008	0.026	0.087	84.63	—	2019	2019-11-07
OGLE-2015-BLG-1771L b	0.433	—	—	0.85	—	—	—	2019	2019-11-07
K2-19 d	0.031	0.098	2.5081	—	—	90.8	—	2015	2019-10-30
K2-19 c	0.034	0.366	11.8993	0.1032	0.21	91.1	—	2015	2019-10-30
K2-19 b	0.1019	0.62	7.9222	0.077	0.2	91.5	—	2015	2019-10-30
Kepler-114 c	0.0126	0.129	8.041	0.07	—	88.24	—	2013	2019-10-29
WASP-185 b	0.98	1.25	9.38755	0.0904	0.24	86.8	—	2019	2019-10-28
WASP-184 b	0.57	1.33	5.1817	0.0627	0	86.9	—	2019	2019-10-28
WASP-192 b	2.3	1.23	2.8786765	0.0408	0	82.7	—	2019	2019-10-28
PDS 70 c	4.4	—	69945	30.2	—	—	—	2019	2019-10-25
PDS 70 b	7	—	45108	22.7	—	—	—	2018	2019-10-25
51 Eri b	2.6	1.11	10260	11.1	0.49	136	—	2015	2019-10-24
Kepler-59 b	0.009	0.134	11.8714	0.112	0.09	88.4	—	2012	2019-10-21
Kepler-59 c	0.0082	0.196	17.9737	0.148	0.09	88.8	—	2012	2019-10-21
eps Ind A b	3.25	—	16509	11.55	0.26	64.25	—	2018	2019-10-16
7 CMA c	—	—	988.9	2.143	0.046	—	—	2019	2019-10-15
7 CMa b	—	—	736.9	1.761	0.055	—	0.096203	2011	2019-10-15
V 1298 Tau b	2.2	0.916	24.1396	0.1688	0.29	89	—	2019	2019-10-11
V 1298 Tau c	—	0.499	8.24958	0.0825	0.43	88.49	—	2019	2019-10-11
V 1298 Tau d	—	0.572	12.4032	0.1083	0.21	89.04	—	2019	2019-10-11
V 1298 Tau e	—	0.78	60	0.308	0.57	89.4	—	2019	2019-10-11
Kepler-86 b	0.34235	0.8466	282.5254	0.824	0.28	89.915	—	2013	2019-10-09
Kepler-103 c	0.18397	0.486568	179.60978	0.6679	0.1	89.704	—	2014	2019-10-09
Kepler-103 b	0.03672	0.310976	15.9653287	0.133	0.17	87.914	—	2014	2019-10-09
KELT-23A b	0.938	1.323	2.255251	0.03302	—	85.37	—	2019	2019-10-05
Kepler-114 b	0.022	0.112	5.188548	0.052	—	87.66	—	2013	2019-10-03
Kepler-4 b	0.077	0.357	3.21346	0.0456	0	89.76	0.000083	2010	2019-10-03
Kepler-18 d	0.052	0.623	14.85888	0.1172	—	88.07	—	2011	2019-10-03
Kepler-18 c	0.054	0.49	7.64159	0.0752	—	87.68	—	2011	2019-10-03
Kepler-18 b	0.022	0.178	3.504725	0.0447	—	84.92	—	2011	2019-10-03
Kepler-36 b	0.014	0.133	13.83989	0.1153	—	—	—	2012	2019-10-03
HIP 77900 b	34	1.76	—	3200	—	—	—	2013	2019-10-02
HIP 78530 b	28	1.83	—	710	—	—	4.530951	2011	2019-10-02
USco1610-1913 b	57	3.87	—	840	—	—	—	2013	2019-10-02
K2-138 b	0.0098	0.134	2.35309	0.03385	0.048	87.2	—	2018	2019-10-01
K2-138 c	0.0198	0.2051	3.56004	0.04461	0.045	88.1	—	2018	2019-10-01
K2-138 d	0.0249	0.2132	5.40479	0.05893	0.043	89	—	2018	2019-10-01
K2-138 e	0.0409	0.3024	8.26146	0.0782	0.077	88.6	—	2018	2019-10-01
K2-138 g	0.0135	0.2688	41.96797	0.231	0.059	89.4	—	2018	2019-10-01
K2-138 f	0.005	0.25908	12.75758	0.10447	0.062	88.8	—	2018	2019-10-01
NGTS-10 b	2.162	1.205	0.7668944	0.0143	0	79	—	—	2019-09-30
GJ 3512 b	—	—	203.59	0.338	0.4356	—	—	2019	2019-09-27
PZ Tel b	64	—	—	20	0.62	—	—	2010	2019-09-25
HD 219134 d	0.05236	—	46.71	0.225	0	—	—	2015	2019-09-24
HD 219134 f	0.0208	—	22.805	0.139	0	—	—	2015	2019-09-24
HD 219134 b	0.01343	0.134	3.0931	0.037	0	85.058	—	2015	2019-09-24
TOI-813 b	—	0.5986	83.8911	0.423	0.05	89.64	—	2019	2019-09-20
WASP-174 b	0.33	1.437	4.2337005	0.05503	0	83.78	—	2018	2019-09-20
TOI-503 b	53.6	1.29	3.6775	—	0	82.65	—	2019	2019-09-19
TOI-163 b	1.22	1.489	4.231306	0.058	0	87.24	—	2019	2019-09-18
TOI-150 b	2.51	1.255	5.857487	0.0643	0.262	88.09	—	2019	2019-09-18
HIP 105854 b	—	—	184.2	0.655	0.02	—	—	2014	2019-09-17
OGLE-2018-BLG-1700L b	4.4	—	—	2.8	—	—	—	2019	2019-09-12
GJ 758 b	37.9	—	109000	33	0.42	52	3.516129	2009	2019-09-12
GJ 4276 b	—	—	13.35	0.082	0.043	—	—	2018	2019-09-11
GJ 4276 c	—	—	6.675	0.052	0.07	—	—	2018	2019-09-11
MOA-2013-BLG-220L b	3.06	—	—	2.46	—	—	—	2014	2019-09-11
Kepler-90 b	—	0.117	7.008151	0.074	—	89.4	—	2013	2019-09-07
Kepler-90 c	—	0.106	8.719375	0.089	—	89.68	—	2013	2019-09-07
Kepler-90 d	—	0.257	59.73667	0.32	—	89.71	—	2013	2019-09-07
Kepler-90 e	—	0.238	91.93913	0.42	—	89.79	—	2013	2019-09-07
Kepler-90 f	—	0.258	124.9144	0.48	0.01	89.77	—	2013	2019-09-07
Kepler-90 g	—	0.725	210.60697	0.71	—	89.8	—	2013	2019-09-07
Kepler-90 h	—	1.01	331.60059	1.01	—	89.6	—	2013	2019-09-07
Kepler-90 i	—	0.118	14.44912	0.2	—	89.2	—	2017	2019-09-07
WISE J0458+6434 A	57	—	15500	1	0.18	76.5	—	2019	2019-09-05
MASCARA-3 b	5.18	1.272	5.5514926	0.06971	0.085	89.16	—	2019	2019-09-05
GJ 357 b	0.006566	0.10411	3.93086	0.033	0.047	88.496	—	2019	2019-09-04
GJ 357 d	—	—	55.698	0.204	0.033	—	—	2019	2019-09-04
GJ 357 c	—	—	9.1246	0.0607	0.072	—	—	2019	2019-09-04
HD 217850 b	—	—	3508.1	4.656	0.7584	—	—	2018	2019-09-04
GJ 1214 b	0.0203253311519	0.238201870286	1.580404497	0.01411	0.27	88.17	0.001077	2009	2019-09-04
CoRoT-31 b	0.84	1.46	4.62941	0.0586	0.02	83.2	—	2017	2019-09-02
CoRoT-30 b	2.9	1.009	9.06005	0.0844	0.007	90	—	2017	2019-09-02
PSR 1719-14 b	1	0.4	0.090706293	0.0044	0.06	—	—	2011	2019-08-30
KMT-2016-BLG-1836L b	2.2	—	—	3.5	—	—	—	2019	2019-08-28
HR 5183 b	—	—	27400	18	0.84	—	—	2019	2019-08-28
HD 203030 b	11	—	—	487	—	—	—	2017	2019-08-27
ups And e	—	—	3848.86	5.2456	0.00536	—	0.389428	2010	2019-08-16
ups And d	23.58	—	1281.439	2.55	0.316	25.609	0.18931	1999	2019-08-16
ups And b	0.62	—	4.61711	0.059	0.01186	90	0.00438	1996	2019-08-16
ups And c	9.1	—	240.937	0.861	0.2445	11.347	0.06392	1999	2019-08-16
HN Peg b	16	1.1	—	795	—	—	43.206522	2007	2019-08-16
GJ 1061 b	—	—	3.204	0.021	0.31	—	—	2019	2019-08-14
GJ 1061 c	—	—	6.689	0.035	0.29	—	—	2019	2019-08-14
GJ 1061 d	—	—	12.434	0.052	0.54	—	—	2019	2019-08-14
EPIC 212036875 b	51	0.83	5.16992	0.0621	0.134	83.9	—	2019	2019-08-08
Kepler-146 c	0.02357	0.1954	4.00498	0.0327	0.075	87.3	—	2014	2019-07-26
Kepler-146 b	0.01815	0.1829	2.6446	0.0248	0.129	88.93	—	2014	2019-07-26
TRAPPIST-1 h	0.001041	0.0674	20	0.063	—	89.8	—	2017	2019-07-24
WISE J0458+6434 B	14	—	15500	4	0.18	76.5	—	2019	2019-07-19
K2-308 b	0.025	0.88465	3.38628	—	—	88.44	—	2019	2019-07-17
GJ 436 b	0.07	0.38	2.64394	0.02887	0.1912	85.8	0.00283	2004	2019-07-16
Kepler-82 f	0.0658	—	75.732	0.3395	0.0014	86.3	—	2019	2019-07-16
Kepler-62 b	0.028	0.117	5.714932	0.0553	—	89.2	—	2013	2019-07-10
Kepler-62 c	0.0126	0.048	12.4417	0.0929	—	89.7	—	2013	2019-07-10
WASP-126 b	0.2841	0.96	3.2888	0.0449	0.18	87.9	—	2016	2019-07-09
OGLE-2018BLG-1011L b	1.8	—	—	1.8	—	—	—	2019	2019-07-05
OGLE-2018BLG-1011L c	2.8	—	—	0.8	—	—	—	2019	2019-07-05
MASCARA-1 b	3.7	1.5	2.14878	0.043	0	87	—	2017	2019-07-01
Kepler-1650 b	—	0.067	1.538181528	0.0163	—	89.38	—	2017	2019-07-01
K2-261 b	0.223	0.85	11.63344	0.102	0.39	88.4	—	2018	2019-07-01
WISE 1118+3125	26	—	—	—	—	—	—	2013	2019-07-01
Kepler-1520 b	0.000063	0.0758320560836	0.653553	0.013	—	—	—	2012	2019-07-01
Kepler-107 c	0.02954	0.14248	4.901452	0.0604	0	89.49	—	2014	2019-07-01
Kepler-107 d	0.012	0.0767	7.95825	0.08377	0	87.55	—	2014	2019-07-01
Kepler-107 e	0.0271	0.25899	14.749143	0.12639	0	89.67	—	2014	2019-07-01
Kepler-107 b	0.01104	0.13703	3.1800218	0.04544	0	89.05	—	2014	2019-07-01
Kepler-102 d	0.0082	0.104	10.3117	—	—	—	—	2014	2019-07-01
Kepler-102 b	0.0013	0.042	5.28696	0.055	—	—	—	2014	2019-07-01
Kepler-102 c	—	0.052	7.07142	0.067	—	—	—	2013	2019-07-01
Kepler-102 f	0.002	0.079	27.4536	0.165	—	—	—	2013	2019-07-01
Kepler-102 e	0.0281	0.198	16.14569	0.117	0	89.56	—	2013	2019-07-01
EPIC 206061524 b	—	0.978	5.8797	0.0563	—	86.2	—	2016	2019-07-01
K2-107 b	0.84	1.44	3.31392	0.048	—	81.9	—	2016	2019-07-01
OGLE-2014-BLG-1112L b	31.7	—	—	9.63	—	—	—	2017	2019-07-01
OGLE-2014-BLG-1760L b	0.573	—	—	1.75	—	—	—	2016	2019-07-01
OGLE-2013-BLG-1721L b	0.64	—	—	2.6	—	—	—	2017	2019-07-01
EPIC 220504338 b	1.28	0.91	5.817712	0.0575	0	86.44	—	2016	2019-07-01
EPIC 206011691 b	—	0.142	9.32414	0.0731	—	88.3	—	2015	2019-07-01
EPIC 206011691 c	—	0.171	15.5012	0.1026	—	89.08	—	2015	2019-07-01
EPIC 212069861 b	—	0.237	30.9542	0.1641	—	—	—	2017	2019-07-01
HD 3167 c	0.0308	0.269	29.8454	0.1795	0.267	89.5	—	2016	2019-06-27
HD 113337 c	—	—	3264.7	4.8	0.18	—	—	2018	2019-06-27
HD 113337 b	—	—	323.4	1.03	0.36	—	—	2013	2019-06-27
KMT-2018-BLG-0029 b	0.02017	—	—	3.94	—	—	—	2019	2019-06-27
LTT 1445A b	0.0264	0.1204	5.35882	0.03807	0.16	89.47	—	2019	2019-06-26
GJ 1132 c	—	—	8.929	0.0476	0.27	—	—	2018	2019-06-26
WASP-180 A b	0.8	1.29	3.409265	0.048	—	87.4	—	2019	2019-06-26
LP 791-18 b	—	0.0999	0.948005	0.00969	—	87.3	—	2019	2019-06-25
Kepler-428 b	1.27	1.08	3.52563254	0.0433	0.22	89.36	—	2014	2019-06-21
GJ 179 c	—	—	3.4798	0.032	0.04	—	—	2019	2019-06-20
GJ 221 e	—	—	2.3946	0.03	0.03	—	—	2019	2019-06-20
BD-06 1339 d	—	—	487	1.06	0.02	—	—	2014	2019-06-20
BD-06 1339 c	—	—	125.26	0.435	0.11	—	—	2013	2019-06-20
BD-06 1339 b	—	—	3.8728	0.0428	0.08	—	—	2013	2019-06-20
GJ 179 b	—	—	2288	2.41	0.21	—	0.195935	2010	2019-06-20
NGTS-7A b	62	1.07	0.67599	0.0139	—	88.4352	—	2019	2019-06-20
Teegarden's b	—	—	4.91	0.0252	0	—	—	2019	2019-06-18
Teegarden's c	—	—	11.409	0.0443	0	—	—	2019	2019-06-18
EPIC 212737443 b	0.02907	0.23071	13.603	0.098	—	89.07	—	2019	2019-06-17
EPIC 212737443 c	0.0303	0.24	65.55	0.28	—	89.63	—	2019	2019-06-17
HAT-P-38 b	0.267	0.825	4.640382	0.0523	0.067	88.3	0.00021	2012	2019-06-14
HAT-P-5 b	1.06	1.252	2.788491	0.04079	0	86.75	0.00012	2007	2019-06-14
HAT-P-6 b	1.057	1.33	3.853003	0.05235	0	85.51	0.000262	2007	2019-06-14
WASP-78 b	0.89	1.7	2.17517656	0.0415	0	89	0.000075	2012	2019-06-14
GJ 163 e	—	—	349	0.7	0.03	—	—	2019	2019-06-14
GJ 163 f	—	—	109.5	0.326	0.04	—	—	2019	2019-06-14
Wolf 359 b	—	—	2938	1.845	0.04	—	—	2019	2019-06-14
Wolf 359 c	—	—	2.68687	0.018	0.15	—	—	2019	2019-06-14
GJ 176 b	—	—	8.7748	0.066	0.08	—	0.007006	2007	2019-06-14
GJ 176 c	—	—	28.586	0.146	0.02	—	0.019108	2009	2019-06-14
Lalande 21185 b	—	—	9.8684	0.068	0.22	—	—	2017	2019-06-14
GJ 317 c	—	—	397.7	0.763	0.81	—	1.986755	2007	2019-06-14
GJ 317 b	2.3298	—	698.2	1.11	0.02	45	0.076159	2007	2019-06-14
GJ 163 d	—	—	604	1.021	0.02	—	—	2013	2019-06-14
GJ 163 c	—	—	25.637	0.124	0.03	—	—	2012	2019-06-14
GJ 163 b	—	—	8.6312	0.06	0.02	—	—	2012	2019-06-14
GJ 160.2 b	—	—	9.7471	0.079	0.02	—	—	2014	2019-06-14
HD 181433 b	—	—	9.3745	0.0801	0.336	—	0.003059	2008	2019-06-14
HD 181433 d	—	—	7012	6.6	0.469	—	0.114723	2008	2019-06-14
HD 181433 c	—	—	1014.5	1.819	0.235	—	0.067304	2008	2019-06-14
CoRoT-24 c	0.088	0.44	11.759	0.098	0	89	0.000163	2011	2019-06-13
CoRoT-24 b	0.018	0.33	5.1134	0.056	0	86.5	0.000093	2011	2019-06-13
HAT-P-8 b	1.34	1.5	3.0763402	0.0449	0	87.8	0.000195	2008	2019-06-13
HATS-3 b	1.071	1.381	3.547851	0.0485	—	—	—	2013	2019-06-13
WASP-1 b	0.947	1.514	2.5199448	0.03958	0	90	—	2006	2019-06-13
WASP-28 b	0.907	1.213	3.40883	0.04469	0.046	88.61	0.000136	2010	2019-06-13
WASP-29 b	0.242897146273	0.84128975161	3.922727	0.0457	0.03	88.8	0.000571	2010	2019-06-13
WASP-8 b	2.244	1.038	8.158715	0.0801	0.31	88.55	0.000921	2008	2019-06-13
GJ 849 b	—	—	1914	2.35	0.012	—	0.267045	2006	2019-06-13
GJ 849 c	—	—	7049	—	0.218	—	—	2013	2019-06-13
HD 220689 b	—	—	2209	3.36	0.16	—	—	2011	2019-06-13
HD 196067 b	—	—	3638	5.02	0.66	—	—	2011	2019-06-13
HD 13931 b	—	—	4218	5.15	0.02	—	0.116516	2010	2019-06-13
GJ 674 b	—	1.13	4.6944	0.039	0.07	—	0.00859	2007	2019-06-13
WASP-75 b	1.07	1.27	2.484193	0.0375	0	82	—	2013	2019-06-13
WASP-21 b	0.3	1.21	4.3225126	0.052	0	87.12	0.000226	2010	2019-06-13
HD 204313 c	—	—	34.905	0.2099	0.155	—	0.00444	2011	2019-06-13
XO-4 b	1.616	1.317	4.12473	0.05485	0	88.47	0.000189	2008	2019-06-13
HD 4308 b	—	—	15.609	0.118	0.27	—	0.005388	2005	2019-06-13
HD 231701 b	—	—	141.89	0.53	0.096	—	0.004889	2007	2019-06-13
GJ 785 b	—	—	74.72	0.32	0.13	—	0.035911	2010	2019-06-13
GJ 581 e	—	—	3.153	0.029	0.125	—	0.004509	2009	2019-06-13
GJ 581 c	—	—	12.919	0.074	0.087	—	0.011755	2007	2019-06-13
GJ 581 b	—	—	5.368	0.041	0.022	—	0.006602	2005	2019-06-13
BD-08 2823 c	—	—	237.6	0.68	0.19	—	0.016114	2009	2019-06-13
BD+48 738 b	—	—	392.6	1	0.2	—	—	2011	2019-06-13
BD-08 2823 b	—	—	5.6	0.056	0.15	—	0.001327	2009	2019-06-13
HD 106515 A b	—	—	3630	4.59	0.572	—	—	2011	2019-06-13
WASP-77 A b	1.76	1.21	1.3600309	0.024	—	89.4	—	2012	2019-06-13
Kepler-74 b	0.68	1.32	7.340718	0.084	0.287	85.55	—	2012	2019-06-13
Kepler-45 b	0.505	0.96	2.455239	0.027	0.11	87	0.000081	2011	2019-06-13
OGLE-2005-169L b	0.0444	—	—	4	—	—	0.001037	2005	2019-06-13
KIC 6185331 b	—	0.529	49.76971	0.2672	—	89.2	—	2011	2019-06-13
HD 59686 A b	—	—	299.36	1.086	0.05	—	0.009902	2003	2019-06-13
HD 164509 b	—	—	282.4	0.875	0.26	—	0.016827	2011	2019-06-13
WASP-17 b	0.486	1.991	3.735438	0.0515	0.028	86.83	—	2009	2019-06-13
GJ 667 C c	—	—	28.14	0.125	0.02	—	0.018289	2011	2019-06-13
GJ 667 C b	—	—	7.2004	0.0505	0.13	—	0.007368	2009	2019-06-13
Kepler-435 b	0.84	1.99	8.6001536	0.0948	0.114	85.51	—	2012	2019-06-13
CI Tau b	11.6	—	8.9891	—	0.25	50.5	—	2016	2019-06-12
HD 80606 b	3.94	0.921	111.43637	0.449	0.93366	89.285	0.007688	2001	2019-06-12
Kepler-433 b	2.82	1.45	5.33408384	0.059	0.119	89.21	—	2012	2019-06-11
MOA-2007-BLG-400L b	0.9	—	—	0.85	—	—	0.000142	2008	2019-06-11
MOA-2008-BLG-310L b	0.233	—	—	1.25	—	—	0.000208	2010	2019-06-11
KIC 10001893 d	—	—	0.81161	—	—	—	—	2014	2019-06-11
HIP 79098 (AB) b	20.5	—	—	345	—	—	—	2019	2019-06-10
W0047+68	11.8	—	—	—	—	—	—	2019	2019-06-07
2M0117-34	16.4	—	—	—	—	—	—	2019	2019-06-07
2M0045+16	25	—	—	—	—	—	—	2019	2019-06-07
HD 206893 b	22.5	—	9862	10	0.23	150	—	2016	2019-06-06
KELT-12 b	0.95	1.79	5.0316144	0.0617	0	84.45	—	2016	2019-05-30
WASP-36 b	2.279	1.269	1.5373653	0.02624	0	83.65	0.000058	2010	2019-05-30
WASP-50 b	1.437	1.138	1.9550959	0.02913	0.009	84.74	0.000128	2011	2019-05-29
Gl 686 b	—	—	15.53	0.0912	0	—	—	2019	2019-05-27
LSPM J2116+0234 b	—	—	14.446	0.0876	—	—	—	2019	2019-05-23
OGLE-2018-BLG-0532 b	0.019636	—	—	1.083	—	—	—	2019	2019-05-22
HIP 35173 b	—	—	41.516	0.217	0.16	—	—	2019	2019-05-20
DW Uma b	—	—	4967	5.8	—	—	—	2016	2019-05-17
OGLE-GD-ECL-11388 b	—	—	3250	—	—	—	—	2016	2019-05-17
V396 Hya b	18.3	—	—	—	—	52	—	2016	2019-05-17
GP Com b	26.2	—	0.032	—	—	55.5	—	2016	2019-05-17
GJ 3293 c	—	—	122.6196	0.36175	0.11	—	—	2014	2019-05-17
HIP 54373 c	—	—	15.144	0.099	0.2	—	—	2019	2019-05-17
HIP 54373 b	—	—	7.76	0.063	0.2	—	—	2019	2019-05-17
Kepler-19 c	0.0412	—	28.731	—	0.21	—	—	2011	2019-05-16
V2051 Oph (AB) b	—	—	—	9	0.37	—	—	2015	2019-05-16
G204-39 b	29	—	—	2685	—	—	—	2010	2019-05-16
OGLE-2018-BLG-0596 b	0.0267	—	—	2.15	—	—	—	2019	2019-05-16
KIC 5095269 (AB) b	7.698	—	237.70817	—	0.0604	105.92	—	2017	2019-05-15
Kepler-70 b	0.00138	0.068	0.2401	0.006	—	—	0.000005	2011	2019-05-15
Kepler-70 c	0.0021	0.078	0.34289	0.0076	—	—	0.000006	2011	2019-05-15
SDSS J1228+1040 b	—	0.0009	0.0857	0.0034	—	—	—	2019	2019-05-15
Kepler-47 (AB) d	0.05984	0.6281	187.35	0.6992	0.024	90	—	2013	2019-05-15
NSVS 1425 (AB) d	—	—	3181	3.12	0.12	—	—	2017	2019-05-15
HR 858 b	—	0.18601	3.58599	0.048	0.3	85.5	—	2019	2019-05-15
HR 858 c	—	0.17299	5.97293	0.074	0.19	86.23	—	2019	2019-05-15
HR 858 d	—	0.19306	11.23	0.1027	0.28	87.43	—	2019	2019-05-15
KMT-2018-BLG-1990L b	0.57	—	—	7.2	—	—	—	2019	2019-05-15
KMT-2018-BLG-1292 b	4.9	—	—	6.8	—	—	—	2019	2019-05-14
Kepler-46 d	—	0.1513	6.76671	0.068	0	88.56	0.000079	2012	2019-05-13
MOA-bin-29 b	0.55	—	—	1.13	—	—	—	2019	2019-05-06
NGTS-5 b	0.229	1.136	3.3569866	0.0382	0	86.6	—	2019	2019-05-03
OGLE-2018-BLG-0740L b	4.5	—	3100	4.2	—	—	—	2019	2019-05-02
V 921 Sco b	60	—	—	835	—	—	—	2019	2019-05-02
HD 221420 b	—	—	22482	—	0.42	—	—	2019	2019-05-02
GJ 143 b	0.0714	0.2329	35.61253	0.1932	0.188	89.33	—	2018	2019-05-02
HD 219077 b	—	—	5513	7.03	0.768	—	—	2012	2019-05-02
HD 92987 b	—	—	10790	9.75	0.25	—	—	2019	2019-05-02
TOI-216 c	0.595	0.91	34.5558	0.2068	0.085	89.89	—	2019	2019-04-29
TOI-216 b	0.082	0.767	17.085	0.1293	0.105	88	—	2019	2019-04-29
HD 210193 b	—	—	649.918	1.487	0.24	—	—	2019	2019-04-26
HD 211970 b	—	—	25.2	0.143	0.15	—	—	2019	2019-04-26
HD 39855 b	—	—	3.2498	0.041	0.14	—	—	2019	2019-04-26
HD 102843 b	—	—	3090.9	4.074	0.11	—	—	2019	2019-04-26
HD 103949 b	—	—	120.878	0.439	0.19	—	—	2019	2019-04-26
WASP-175 b	0.99	1.208	3.0652907	0.044	0	85.33	—	2019	2019-04-24
HD 30177 c	—	—	6921	6.99	0.35	—	—	2016	2019-04-24
WASP-171 b	1.084	0.988	3.8186244	0.0504	0	88.3	—	2019	2019-04-24
WASP-169 b	0.561	1.304	5.6114118	0.0681	0	87.9	—	2019	2019-04-24
WASP-182 b	0.148	0.85	3.3769848	0.0451	0	83.88	—	2019	2019-04-24
HD 206255 b	—	—	96.045	0.461	0.23	—	—	2019	2019-04-19
HD 21411 b	—	—	84.288	0.362	0.4	—	—	2019	2019-04-19
HD 64114 b	—	—	45.791	0.246	0.12	—	—	2019	2019-04-19
HD 8326 b	—	—	159	0.533	0.2	—	—	2019	2019-04-19
